pct_click_product_info	user_id	screen_height	pct_scroll_move_duration	scroll_move_total_rel_distance	pct_click	pct_scrandom	pct_wild_mouse	session_id	browser_name	pct_input	screen_width	mouse_move_total_rel_distance	pct_mouse_click	wild_mouse_duration	pct_mouse_move	pct_doubleclick	pct_rage_click	ack	page_activity_duration	total_load_time	pct_scroll_move	product_ean	session_duration	session_start
47.41844	670	lower	15.39349	15.16902	12.15489	37.64805	41.20814	609822	chrome	0.00607	1366	11.06821	13.99770	13.20443	10.91537	12.07247	34.10102	1.00000	14.17350	0.38425	50.61245	6826947534620	74.66674	2019-06-24 16:26:42
56.97441	1413	lower	17.63203	13.92420	16.24320	65.95950	45.46759	184115	safari	0.00718	lower	13.33604	13.60525	13.37413	13.74840	16.46591	47.20590	0.00000	13.39302	1.55462	51.19076	3398160184829	179.30219	2019-01-02 03:39:54
50.25822	2171	1080	16.31151	11.70193	16.11108	34.82321	31.92291	446947	opera	0.00006	1920	11.28749	11.83306	8.19972	12.11644	14.40252	49.99192	0.00000	15.21609	5.80387	40.92044	9608345583953	95.26319	2020-06-01 19:02:44
46.95044	1558	768	15.25813	13.69567	10.61337	49.00719	33.02076	330071	chrome	0.98598	1024	15.02241	13.06867	18.29648	12.36615	17.23508	75.24358	1.00000	14.17397	6.82569	38.97332	8316892706930	117.35328	2022-01-11 02:32:26
72.70513	1708	800	15.52744	11.83824	11.90890	45.06079	24.80082	1095863	edge	0.12607	1280	12.93955	14.17271	16.23962	14.44795	15.27815	55.03191	0.00000	11.21873	3.71542	43.59343	8037639512637	206.83857	2020-03-27 07:16:00
59.24491	1402	768	15.65835	14.41434	13.13026	53.13161	36.98385	1473966	mobile	0.03379	1280	12.42575	13.15362	14.92261	14.39828	15.47980	35.57734	1.00000	14.40199	3.87305	52.63008	6069848944963	204.21141	2021-09-17 18:40:32
39.91625	1912	lower	15.21151	11.91959	10.28397	48.23881	49.97184	259332	firefox	0.06150	1920	12.14760	12.69491	15.52160	14.24666	15.81451	74.09826	0.00000	14.08809	4.10668	48.78732	4006011209438	126.06518	2020-07-27 13:23:58
51.82893	1486	1080	15.68748	14.53245	10.41359	29.44762	40.80888	232504	edge	0.00488	lower	10.87577	14.33027	12.98355	14.57742	12.04691	69.28421	1.00000	15.02379	4.06263	36.33939	7474509057378	154.70263	2019-09-23 15:50:33
44.75125	1328	800	15.08552	12.37252	14.53547	58.26513	25.17293	847446	edge	0.00007	1366	12.86498	12.69583	8.61750	14.35647	13.90691	67.45672	0.00000	16.72747	7.48444	41.90251	1926563637516	249.61904	2022-11-18 18:22:32
47.18334	412	1080	15.75523	16.28999	13.29826	63.37804	46.15687	257398	chrome	0.01654	lower	11.72975	14.03133	14.20820	11.86011	13.37748	53.00519	1.00000	14.56168	4.31604	60.92779	5738432905345	153.23284	2021-03-28 17:16:04
84.20552	41	600	12.05006	16.47054	12.46496	62.24084	53.33490	112708	chrome	0.00250	1280	12.05962	13.16911	12.31132	15.09578	11.61737	55.67556	1.00000	17.15910	1.31977	51.27396	0393589516322	162.45063	2022-01-02 05:35:22
53.54831	356	1080	15.39702	14.59296	11.33076	37.42466	33.84982	729655	chrome	0.02692	1366	11.75034	13.87410	14.69527	14.48472	15.67673	58.01822	1.00000	16.57847	9.21004	44.59644	7900614889943	32.90459	2021-06-14 07:38:50
78.22770	628	1080	17.64868	11.61159	16.58749	53.72516	65.94398	1135146	chrome	0.00014	1920	11.86512	13.83767	9.37548	11.84223	15.13508	65.60379	0.00000	13.70317	4.13108	27.15577	3201731328211	233.20450	2023-02-04 14:15:35
37.76671	271	1024	16.65241	10.78225	13.96448	60.20070	33.11616	202098	other	0.00057	1920	14.23240	13.10066	10.81218	13.87068	15.08822	30.30487	0.00000	13.86105	10.24708	33.96419	8386780355496	156.20958	2023-05-27 00:48:31
17.85030	37	800	14.05873	13.98219	12.73004	54.81153	28.60959	892120	safari	0.01723	1366	11.74837	14.60448	14.24829	14.25729	15.10172	78.74923	1.00000	15.27418	6.64809	51.74415	1783474699060	196.42026	2021-07-29 22:09:23
61.84678	2007	lower	16.00385	13.52105	13.62419	52.17515	39.38535	311425	edge	0.00755	lower	14.94866	14.52800	13.42179	13.87113	15.61837	39.46744	0.00000	14.86829	1.38726	41.04380	3526913581575	108.42602	2020-12-29 16:29:34
32.38399	2437	800	15.38472	12.80858	14.81464	60.08902	31.78394	449368	edge	0.00129	1280	12.14276	14.27832	11.64190	14.32686	16.48913	49.10588	0.00000	16.26988	5.14887	53.11333	6879684046079	152.76150	2019-11-30 03:11:20
67.14911	2134	1080	15.38229	12.84852	12.19299	43.85102	27.73957	934325	mobile	0.15915	1366	12.99984	13.11315	16.47260	12.58767	15.39652	50.12705	0.00000	11.93344	1.73674	62.76057	8034041735609	244.78708	2020-09-10 17:20:44
64.45634	1811	lower	12.28939	9.98961	14.31540	54.15027	63.85445	302793	chrome	0.00047	1024	9.15257	13.04949	10.60802	13.82987	14.98228	69.44026	0.00000	14.55138	0.25142	38.73666	8079617314130	126.13582	2019-07-04 15:33:47
22.16670	2367	1080	14.92125	15.08838	14.40913	51.09128	54.02411	1332728	chrome	0.00175	1280	11.11207	13.46588	11.95462	13.63642	13.47109	72.80069	1.00000	15.38587	4.20425	30.70991	1847088064345	128.57414	2022-09-12 21:10:33
57.77274	1797	800	15.25071	15.63918	11.83261	51.29606	39.31785	184709	opera	0.04847	1280	10.61989	12.25677	15.28333	15.74700	14.91168	62.71909	1.00000	15.75365	2.63915	69.36847	3503763205639	179.53203	2021-02-10 11:57:42
68.07051	311	1024	16.43563	12.53525	13.80033	46.73712	50.60894	752258	edge	0.01888	1024	12.68797	14.48750	14.33993	14.12186	14.49941	54.72841	0.00000	11.24270	3.65530	52.29290	5302407117509	153.47815	2023-04-29 17:36:33
64.43605	351	lower	15.03523	11.76964	13.23090	48.44124	30.97246	692760	mobile	0.00034	1920	13.79586	13.99441	10.28799	14.51155	14.81426	58.18510	0.00000	16.38127	2.35561	41.42261	5576954712184	123.04093	2019-11-10 01:07:29
47.65147	1916	768	14.60870	15.32355	11.04728	71.41116	41.55979	636608	edge	0.00354	higher	13.88457	13.64764	12.66167	15.08730	11.52279	59.50360	1.00000	15.65369	2.76053	43.13953	4318178206022	126.19003	2019-06-23 19:25:24
28.94079	1716	1080	14.02610	13.49612	14.56719	18.20077	46.33166	1000359	chrome	0.00386	1920	12.77300	13.17351	12.74853	14.41644	15.68970	56.33624	0.00000	15.65918	0.94196	27.66808	4968006814600	177.21484	2022-09-04 00:53:11
43.03191	963	1080	15.46315	13.92597	13.53262	29.24015	37.52813	1415663	mobile	0.00167	lower	11.14483	13.27641	11.90017	12.60940	15.37459	67.69470	1.00000	16.84293	2.67817	64.43792	5210606011033	64.14982	2019-11-06 19:15:57
50.91607	217	lower	15.17897	17.48115	11.42378	43.25354	67.29626	618654	chrome	0.15090	1280	10.57023	14.56165	16.41936	14.13188	14.11492	43.84301	1.00000	15.82500	6.28167	60.99182	9547568701150	124.22511	2020-09-17 19:49:05
65.70953	767	800	14.51342	15.29472	10.61081	54.32476	35.44053	353608	firefox	0.01776	higher	13.09990	15.25650	14.27928	13.75286	12.79070	69.58747	1.00000	15.58826	2.64224	39.80168	3368546140053	183.87904	2022-07-05 05:13:49
47.69214	1419	1080	12.54057	15.25386	8.58808	32.01832	47.60811	688628	edge	0.00163	1024	12.40477	14.04693	11.88214	14.51912	9.67436	75.95248	1.00000	17.22193	6.58057	27.40702	7675124021816	140.34823	2021-07-28 08:08:02
69.76495	569	768	12.84857	16.20197	12.29256	14.91698	65.61494	1231364	mobile	0.00233	1920	11.73443	14.50706	12.24200	12.81052	12.43747	60.47723	1.00000	17.65238	3.29143	37.35586	3288636178189	221.29376	2020-05-31 03:47:37
55.30736	1605	768	14.38966	14.99410	12.12634	47.43090	71.17331	358488	chrome	0.00612	1024	11.29655	14.18889	13.21188	13.32236	15.00750	58.49943	1.00000	17.65154	4.07033	35.85139	3625710204981	99.77971	2018-09-27 05:19:05
40.17630	1729	1024	15.41725	8.60917	16.02000	51.26555	56.58453	1199498	chrome	0.00004	higher	10.12926	14.15295	7.43688	12.29176	14.14407	48.93253	0.00000	13.09920	3.45971	41.96324	5235718112485	163.33031	2022-07-16 01:54:30
37.75746	2156	800	14.33148	10.48173	12.53972	65.54781	35.96195	422003	opera	0.00026	1280	12.53648	12.27596	10.02049	12.46551	15.47338	60.14395	0.00000	16.91815	3.41667	54.66106	3220997375678	111.15278	2019-05-26 04:19:51
36.03668	1277	higher	15.00626	14.83312	9.16868	37.16371	37.38323	138222	mobile	0.00290	1366	11.42471	13.51223	12.46327	12.43997	8.07850	34.91928	1.00000	12.87357	7.13087	52.81806	1395100490233	182.10352	2018-10-18 17:00:02
38.13585	1640	lower	17.68816	11.51038	15.20226	46.35463	49.97747	547947	opera	0.00765	1280	14.29793	13.96107	13.43497	14.12112	14.49386	51.96618	0.00000	9.61571	0.80825	15.62865	9096784565423	204.91120	2019-12-15 02:00:06
35.27712	2436	768	14.29700	15.05408	10.95369	52.56849	49.04892	155604	edge	0.40685	lower	12.95340	14.44521	17.41125	14.21243	15.75648	49.89979	1.00000	14.94443	5.23799	43.83429	6581896190449	91.40854	2020-10-25 13:28:01
50.92960	1464	768	14.77458	16.16120	13.62894	75.04512	41.96877	560389	opera	0.00065	1280	11.35062	13.58360	10.95372	13.53273	10.12708	75.17223	1.00000	14.60577	1.54360	45.16113	9726579840304	85.40885	2023-01-11 15:43:36
56.24019	2427	768	15.41716	12.35258	12.84878	48.40420	72.68771	567337	chrome	0.27117	lower	10.92642	13.57241	17.00558	13.12584	14.63610	38.21496	0.00000	9.40120	2.96782	61.79168	0087728755849	34.21742	2020-10-18 11:55:04
54.42853	1588	768	13.42109	16.58424	14.44956	62.07218	52.21802	323914	edge	0.00148	800	10.80682	13.76862	11.78697	14.26421	11.65565	53.66214	1.00000	15.66955	0.98104	52.33464	4301856270651	138.93134	2023-08-11 09:14:53
47.91676	2150	800	16.70850	11.20047	15.14789	38.80275	47.96444	1008934	edge	0.00002	1280	13.25411	13.38946	6.96192	12.51903	14.09600	49.64448	0.00000	16.42664	6.58818	56.41143	3391301643131	26.27057	2018-10-12 08:08:04
80.33512	501	600	15.24529	13.46164	12.46263	40.88127	41.62463	1194753	chrome	0.10401	1366	11.74089	14.89239	16.04712	13.54668	15.18031	49.85919	0.00000	12.57149	4.97825	43.15156	1305451604098	194.61946	2022-05-20 01:47:42
55.69965	763	higher	16.01917	10.37353	13.04056	38.30872	68.27706	310616	chrome	0.00055	1920	12.96450	12.64679	10.77234	15.12961	16.79548	62.07613	0.00000	16.32513	8.29751	45.20521	0948115283607	213.69203	2018-10-19 07:40:54
52.55890	1513	higher	15.47352	13.99334	8.13478	40.04708	40.01961	1429187	mobile	0.00271	1280	14.55936	14.04293	12.38937	14.19018	11.38502	60.31941	1.00000	16.48003	7.65637	26.19263	4007084219201	126.02606	2019-03-07 12:28:39
28.18837	242	768	14.38451	13.80778		55.70747	58.51244	1183362	edge	0.08727	1920	12.68888	14.99262	15.87163	14.56184	16.21576	58.46043	1.00000	15.25785	4.31698	41.00585	6295183361329	190.81377	2021-10-11 14:53:27
66.60755	943	800	17.77551	14.07676	10.18669	57.20947	60.49041	111006	edge	0.00655	lower	13.45600	11.97765	13.27675	13.51099	12.98394	58.69063	1.00000	14.66626	0.92457	22.55739	6804560147144	178.32626	2022-03-07 19:24:33
40.83127	1616	600	16.38341	15.12900	12.11009	45.09534	25.22586	673979	mobile	0.00094	800	11.52411	12.91126	11.32603	13.84973	9.97405	44.01289	1.00000	13.54768	4.82811	42.68827	5685917621644	160.98884	2020-07-26 03:51:39
45.17987	35	1024	14.42737	15.91751	7.53928	58.60963	25.27423	72732	opera	5.36079	1024	10.84114	11.85247	19.98973	14.06840	16.17478	63.95237	1.00000	16.03212	7.04111	34.71669	3790677592720	93.13183	2020-03-10 06:35:35
34.22376	2467	1080	15.40641	9.48630	17.24822	61.56458	61.53275	181902	safari	0.00013	lower	9.70831	14.26206	9.28425	12.41488	14.55063	50.11522	0.00000	11.38192	4.57570	42.25222	8888438758272	138.03369	2022-10-12 03:34:02
34.85761	1719	768	18.43672	13.23194	12.82388	34.63328	59.85426	779333	chrome	0.00199	1366	12.30764	13.68961	12.08114	12.27074	14.03843	39.22859	0.00000	13.84963	11.73120	67.77121	7085216110616	182.77601	2021-09-21 13:30:34
44.63572	2402	800	15.14248	15.13497	12.48737	63.60952	54.96002	499769	opera	0.09741	1280	12.98415	14.02188	15.98159	11.38166	15.00075	62.08944	1.00000	14.18598	0.88709	53.92580	7349234582092	137.05301	2023-05-16 17:54:29
22.94532	1421	800	15.02318	15.30473	14.28867	19.48300	49.30892	1173612	chrome	0.02933	1920	12.44745	13.44301	14.78098	13.59326	14.26434	45.83782	1.00000	13.45588	4.02959	52.09669	8148265414209	151.63289	2020-09-07 07:53:37
33.39962	2074	600	14.36969	12.15261	15.10686	35.85011	34.26874	1472162	edge	0.03147	lower	11.35981	13.33070	14.85151	12.69978	17.22113	60.63939	0.00000	13.04155	1.70760	34.26638	4846511405080	238.97081	2020-09-23 15:49:21
39.58174	1687	600	14.28340	11.48251	10.92163	55.83119	32.97888	614678	other	0.15713	800	10.17866	12.16110	16.45984	13.12935	14.47533	41.62547	0.00000	10.96122	3.10782	39.08695	0382740486987	24.54189	2018-10-12 14:25:43
27.30638	1830	600	15.33736	15.07560	10.87614	55.10907	36.29200	1476509	other	0.00704	higher	14.09806	13.91890	13.35195	13.00338	13.12249	51.11810	1.00000	16.23013	1.27550	60.41858	7777173269109	55.01527	2022-09-16 13:06:04
44.06833	1852	768	15.47533	15.20206	11.15582	48.14458	57.94639	819732	mobile	0.18766	1920	12.51018	12.08546	16.63734	12.96618	15.62912	57.15574	1.00000	15.12892	8.43271	16.56930	0952566178337	187.48877	2021-03-29 06:24:29
69.48023	850	1080	14.33898	10.17120	13.79053	61.66731	52.44484	1135109	edge	0.00029	1024	12.26848	11.52213	10.14224	12.75573	15.46632	53.18203	0.00000	15.44724	5.44932	43.03822	8805159079622	222.62649	2021-03-12 01:26:05
60.68679	1895	800	13.68528	13.47269	10.08781	45.37185	42.31105	1312404	edge	2.14634	1280	12.20548	14.68846	19.07437	13.91086	16.80084	52.81725	0.00000	13.60192	1.69377	49.25287	8687118053320	220.41821	2020-06-27 20:41:27
63.23312	650	1024	13.87991	13.32795	16.71608	20.77270	57.08154	609812	chrome	0.00010	1920	9.74644	13.77815	9.03327	13.30233	14.17674	62.06044	0.00000	16.15485	0.85157	62.72884	0115038970543	190.77974	2021-09-11 13:17:10
44.40716	944	1024	15.22865	15.26962	10.17975	38.17164	35.55529	273752	firefox	0.00208	1024	13.53010	11.35153	12.12974	13.25013	10.06528	59.42202	1.00000	15.01740	2.70696	14.77354	0655372224297	206.97253	2022-04-11 11:46:24
54.16129	1110	768	15.38682	9.48259	12.16372	55.85091	12.29705	273170	chrome	0.00016	1366	13.93148	13.30450	9.45998	13.03813	14.50502	57.23427	0.00000	15.39126	1.09121	52.14298	1204151123598	176.63592	2019-01-17 23:23:47
63.48691	2278	lower	15.51895	14.26953	12.89864	49.53440	62.47757	1400972	chrome	0.23229	800	11.78904	13.98593	16.85082	11.91844	15.09773	47.87623	0.00000	11.93621	4.09095	58.77172	0206396027069	157.98105	2019-03-05 16:02:30
54.15339	289	600	15.36988		10.83650	59.11186	48.52334	385588	mobile	0.11807	1366	12.09784	13.92616	16.17401	12.57026	14.73398	68.46304	1.00000	15.82372	3.41785	18.47343	0287058519672	150.56927	2021-11-13 02:42:16
36.73208	864	higher	15.67591	14.79190	11.18441	40.35028	30.85334	890445	opera	0.00784	1366	12.28581	14.82469	13.46099	13.31432	11.56954	64.29113	1.00000	13.67243	2.64850	60.56226	1336057051528	134.06332	2020-10-08 05:42:59
32.79089	898	768	15.30742	15.58108	12.56102	43.23974	32.12886	1440271	chrome	0.36324	1920	12.24693	12.47403	17.29789	13.89234	15.53653	42.56720	1.00000	13.60820	3.49787	50.03422	5761973900609	164.68111	2018-12-27 11:34:22
46.88415	1051	lower	15.54228	9.52956	12.08716	31.29265	36.11690	1157065	edge	0.03666	1024	13.38253	13.03871	15.00407	15.62892	15.28337	73.14191	0.00000	10.15172	9.55681	57.89507	2428641863040	185.96701	2021-12-13 20:52:30
44.78918	2063	1080	17.09948	11.51249	12.30210	64.61693	34.84146	1409220	safari	0.00848	1024	11.80097	13.35730	13.53839	12.12669	14.98222	35.50203	0.00000	12.52539	9.75471	38.68384	1277662574111	216.74207	2021-12-06 19:42:53
28.20698	1354	800	15.68549	15.69340	13.76347	45.10358	46.58149	1307067	edge	0.00632	1366	9.72855	14.28324	13.24348	12.95009	14.48939	28.53241	1.00000	15.82489	2.55099	40.51519	3342076068117	205.70303	2021-12-14 12:57:50
60.71066	28	higher	15.02312	15.51573	12.36954	44.92324	55.15997	651395	firefox	0.00062	1280	12.53426	14.06024	10.89779	13.44439	11.98573	74.44112	0.00000	17.00590	2.95662	52.49920	6081873752276	68.26961	2023-08-30 03:48:12
67.07228	1752	768	14.72003	13.02231	16.04706	43.91291	22.51301	1192935	edge	0.01669	800	11.58580	13.87385	14.21655	12.44408	17.05990	60.39026	0.00000	13.53660	5.73337	26.86093	6249954442236	188.32108	2021-10-09 03:18:12
48.56211	1848	1024	15.57532	12.38443	11.75670	37.73329	60.32592	205329	edge	0.04271	1280	12.16996	15.28637	15.15689	15.47220	15.00367	58.42171	0.00000	12.73051	6.56726	28.11037	7714395110222	160.84042	2018-11-25 11:32:00
35.92484	776	600	15.78322	14.21207	9.36174	54.91056	22.22507	1026075	other	0.00283	800	13.46187	12.37789	12.43655	14.75719	12.61877	67.03696	1.00000	16.83434	2.43090	61.86722	3520131125320	209.81895	2022-10-21 14:01:41
53.41413	2031	600	15.06120	16.09557	11.70775	55.17383	53.57632	684212	edge	0.22164	lower	11.89728	13.42972	16.80384	13.39273	15.14745	50.56692	1.00000	15.01828	2.37096	41.84864	4739925432226	64.21156	2019-08-26 09:42:55
36.40491	1632	800	16.82910	10.45333	16.19675	41.11200	46.97778	436381	edge	0.00003	1024	12.08769	11.80416	6.75694	13.07101	14.42438	64.49440	0.00000	15.32795	4.54627	33.68822	5353898781502	203.75967	2023-09-12 07:58:38
38.38370	1979	800	14.84833	14.79890	13.16378	49.66026	35.57460	158557	mobile	0.01815	1280	11.03204	14.09462	14.30084	12.56492	14.90439	51.49115	1.00000	15.10561	2.54509	30.80392	8249120015545	179.48740	2022-02-14 13:14:32
50.28974	654	1024	15.63773	13.59978	11.82707	48.96342	8.13165	1067248	edge	0.02004	1280	11.45143	11.49417	14.39977	13.96581	16.24646	68.33006	1.00000	16.02403	2.90582	53.82909	5168613724401	140.19312	2022-03-14 02:20:40
34.74650	689	600	13.85617	12.43056	15.26997	44.81815	61.36781	644592	opera	0.00186	1920	11.81170	14.02273	12.01186	14.26314	14.91521	64.81607	0.00000	14.03371	4.45365	62.17938	6344493010837	72.63452	2021-06-15 08:13:42
48.30338	1376	1080	15.13899	13.45608	10.61266	49.28547	68.19892	667857	edge	0.08887	1280	12.75634	14.48666	15.88989	14.04646	16.54500	58.80426	1.00000	15.80062	3.25487	44.91348	8330355312353	92.25248	2021-04-21 10:08:52
43.23284	1611	768	12.12507	15.44093	13.03871	21.58030	29.13183	996019	edge	0.26491	800	11.86062	12.26595	16.98219	13.83191	18.08785	50.67227	0.00000	17.54847	6.75157	29.35629	8123971897591	182.89764	2021-09-05 16:22:58
57.10103	877	600	16.08213	11.01016	11.61550	39.00831	59.37101	367237	chrome	0.01789	1024	11.28594	13.69582	14.28571	11.67250	14.89901	43.32788	0.00000	12.07285	0.82258	33.16900	2000236551633	96.14165	2019-12-29 03:26:54
55.90930	1046	1024	15.02049	9.80791	16.18996	53.97018	41.50909	968466	edge	0.00002	1920	9.19177	13.86836	5.88707	12.99179	13.75948	59.16619	0.00000	15.57866	8.06382	52.72734	3954827373533	221.56314	2021-02-21 05:44:14
29.37046	170	800	15.90861	15.45506	12.86449	45.37271	44.32494	1429969	safari	0.00129	800	10.62747	14.97426	11.65322	13.15103	9.60966	51.77792	1.00000	12.67434	2.54118	54.88308	5500490654042	186.29000	2021-07-27 11:50:21
56.23628	344	600	16.83030	12.46589	13.26289	45.50392	41.02278	646309	safari	0.00663	1024	14.17308	15.07641	13.29158	13.69370	17.46253	37.16405	0.00000	15.88602	6.68455	39.07396	1355929184577	233.56438	2023-02-10 20:01:48
74.39405	2243	800	16.24519	12.03085	12.34485	59.15202	52.27265	283099	safari	0.05295	1366	13.62242	13.81317	15.37202	13.21916	15.48978	40.05814	0.00000	11.96986	14.98766	27.90056	4529528183607	121.55886	2019-12-16 09:52:46
47.54247	285	600	15.63967	14.94283	13.45637	59.63865	54.88486	1181952	edge	0.00238	1024	7.97766	14.30548	12.25795	13.58646	14.74132	44.59027	1.00000	16.63900	3.75622	41.23478	0219559996119	98.48182	2019-09-17 04:20:03
65.67519	421	800	14.34435	13.07962	16.18026	38.78519	56.23989	552699	chrome	0.00064	1920	10.34037	14.68576	10.92782	16.02845	15.76984	23.08440	0.00000	15.81540	4.15528	38.99298	6363225063859	182.08533	2022-08-28 13:14:27
44.84645	448	lower	16.92373	14.90689	12.24554	52.47554	40.37939	319099	chrome	0.00073	higher	12.98579	12.05661	11.07337	14.49004	12.27916	65.65381	1.00000	15.83932	4.31769	40.64664	9850955623059	137.16195	2020-06-30 05:24:48
53.59539	928	1080	15.30990	14.13204	11.55104	63.61663	64.30164	1009386	edge	0.05563	1920	13.52281	12.60320	15.42110	14.55618	15.90689	62.76243	1.00000	15.49610	4.05411	60.35619	8916121541037	210.84984	2020-10-19 09:48:31
43.31905	1997	1080	17.19957	10.84430	13.62352	49.47123	24.06753	1335770	firefox	0.01014	higher	12.96562	13.59318	13.71823	12.84868	15.21366	73.40852	0.00000	10.85200	1.19455	61.56838	8494655217562	235.55081	2023-05-15 16:22:52
43.51829	1084	1080	14.37353	14.26552	10.09527	41.84607	45.90573	768177	edge	0.21178	lower	11.89933	15.35918	16.75832	13.02830	15.84784	57.32538	1.00000	15.59656	0.61162	71.38711	8075966682838	77.88681	2023-06-18 22:57:57
42.15440	927	768	14.38163	15.50198	12.87702	65.67006	41.38595	1147943	opera	0.04755	1920	12.29135	12.64486	15.26431	14.17043	13.89699	68.66388	1.00000	14.11943	2.50308	29.13884	8504661406147	162.90504	2019-04-18 18:26:41
44.16369	1116	higher	17.75441	14.24928	10.33648	62.90437	79.15148	1225431	edge	0.00517	lower	13.36211	10.62210	13.04441	12.00229	11.34442	56.54768	1.00000	13.18898	4.01704	48.15469	5487422766465	105.52873	2022-10-21 11:34:58
31.94938	704	600	16.37638	13.68594	12.18897	49.78004	25.29701	544268	firefox	0.00203	1024	12.06366	13.79529	12.10187	13.58045	16.08190	32.17799	1.00000	17.88305	9.37959	77.88879	3137668032191	241.03266	2020-08-14 06:48:38
20.62729	2057	lower	15.58616	12.09103	11.46075	60.14353	42.52104	58647	chrome	0.05662	1920	9.96141	12.75280	15.43899	14.60049	14.79584	57.35072	0.00000	12.05092	1.44941	20.28889	1106250335981	221.14967	2021-05-19 16:47:25
61.55546	1796	1080	15.35807	17.88236	13.17518	26.20730	11.99572	1328530	chrome	0.16378	1366	9.77850	14.02830	16.50133	13.80055	13.63482	70.16938	1.00000	14.09614	0.84997	54.24134	7926167989879	170.94004	2022-03-15 01:11:16
20.00439	1869	768	15.88203	13.19783	13.90399	55.32977	46.64635	237863	mobile	0.00436	lower	13.73717	13.15998	12.87109	12.06283	16.13881	49.39125	1.00000	15.50248	4.02037	50.72796	4658726111706	320.67438	2021-12-24 11:30:29
22.76355	567	768	16.86631	15.25559	15.70383	65.45833	56.78814	350478	safari	0.00630	1920	13.29424	12.16388	13.24014	13.49438	16.91884	47.40502	0.00000	16.11857	1.90147	50.08742	5491237670268	236.95935	2021-02-23 12:35:18
42.57157	850	lower	15.64132	17.50561	12.49404	51.05105	60.46979	132092	chrome	0.08859	1366	11.22373	14.92004	15.88672	12.42026	13.43025	40.94140	1.00000	14.65702	1.33778	54.20550	6015626997980	143.49142	2021-03-04 16:42:28
57.58469	359	600	14.46098	15.80176	10.42799	53.93022	29.20941	1068068	other	0.10213	1024	11.13525	13.46543	16.02901	13.40287	14.71497	42.85637	1.00000	16.36184	5.52836	52.94174	0375397932686	146.62610	2020-11-09 17:31:42
64.74932	698	800	15.42898	15.83024	14.89884	57.14687	33.53485	1148034	mobile	0.00276	1280	8.37918	13.59979	12.41563	13.85248	12.03194	65.61467	1.00000	13.33498	0.07708	48.30604	0658594633205	97.47658	2019-06-19 03:17:35
56.24967	661	768	16.37463	16.26667	14.38225	42.81731	74.75525	549756	chrome	0.00624	1920	11.18479	13.86640	13.23187	11.92086	13.75356	56.18726	0.00000	14.87125	6.97871	40.97997	9088057580653	101.75173	2019-01-09 14:56:46
50.54507	1332	1024	16.54649	12.24152	15.18479	48.70235	61.19489	571643	other	0.00129	1366	12.67686	9.95063	11.65178	14.68485	15.77226	41.42864	0.00000	14.14215	0.67772	16.83404	6977612370279	69.15148	2022-10-24 04:39:44
42.39966	1337	800	15.94396	14.58342	10.08446	46.05383	48.25565	869290	edge	0.00184	1920	13.04027	12.78197	12.00552	13.66596	10.88084	42.41711	1.00000	15.11684	1.47267	32.12498	0033836955015	183.06769	2022-03-10 04:38:47
50.37610	2065	1080	13.63944	11.44136	11.38896	52.07532	40.55955	205198	edge	0.11682	1366	12.04822	12.01032	16.16340	12.03783	15.23402	48.35001	0.00000	12.04160	0.70964	49.07737	2508440362514	174.09480	2020-12-06 19:46:36
38.05890	511	1080	16.29515	15.08385	11.87841	55.17653	38.72427	1131732	firefox	0.00537	1280	12.65900	14.17062	13.07981	14.38954	12.10023	41.86310	1.00000	14.15722	2.56642	60.84345	0064175347841	79.45120	2020-05-16 08:07:06
74.71799	799	lower		14.05995	14.77363	44.19264	39.76052	1228379	mobile	0.03024	1280	12.11489	14.38337	14.81131	13.62159	16.95444	49.81765	0.00000	14.61710	0.92848	33.43532	0545494394476	97.24938	2021-04-23 18:51:51
34.02977	567	800	14.43768	14.92916	10.73832	35.61786	46.11818	21337	firefox	0.00202	1920	11.67476	14.17426	12.09957	12.36234	12.87543	50.17683	1.00000	17.59528	6.49590	28.11325	8725267684320	65.09110	2022-09-03 14:24:52
75.00594	2077	1080	17.17015	16.12640	14.44520	53.67300	55.40629	478617	firefox	0.00188	1280	11.15500	13.30910	12.03055	13.98459	14.20202	27.32066	1.00000	16.15751	6.22291	34.17743	9114927517426	116.70553	2021-10-01 09:43:01
57.23320	1450	1024	16.33484	14.29253	13.39607	37.15586	43.22512	415749	chrome	0.04087	higher	12.02091	13.90303	15.11304	14.80982	16.87558	54.44006	1.00000	15.07993	1.19170	52.14671	3965078846608	200.87670	2019-10-01 05:50:23
65.23339	2064	600	15.84866	10.28973	11.82631	43.28118	34.69483	545079	chrome	0.03376	800	13.17569	12.56637	14.92183	12.85482	15.72297	46.95913	0.00000	11.55291	1.30040	41.00639	6565711443101	181.13661	2021-01-12 18:23:45
37.54283	1496	1024	13.75282	9.72646	15.84639	56.57776	62.67900	536805	safari	0.00003	800	8.63260	11.64663	6.76969	12.63995	13.83983	59.85672	0.00000	15.40334	3.09486	28.39982	4168621922760	255.29356	2021-05-26 13:33:59
64.37204	651	800	12.13626	11.94800	12.05400	52.73511	39.84510	1245137	edge	0.64743	800	11.21055	13.01505	17.87585	12.57759	15.19394	70.52859	0.00000	10.68400	6.30001	32.46034	3028206135194	230.94967	2019-11-10 04:05:53
